Date,Price,Open,High,Low,Vol.,Change %
9/11/2023,38,37.75,38,38,2.45M,0.66%
8/11/2023,37.75,37.75,37.95,37.2,199.50K,0.00%
7/11/2023,37.75,37.5,37.75,37.75,3.53M,0.67%
6/11/2023,37.5,37.25,38,37.45,4.93M,0.67%
3/11/2023,37.25,37.15,38.35,37.25,5.76M,0.27%
2/11/2023,37.15,37.15,37.95,37,1.55M,0.00%
1/11/2023,37.15,37.15,37.75,36.15,846.49K,0.00%
31/10/2023,37.15,37.95,38.9,37.15,779.72K,-2.11%
30/10/2023,37.95,36.05,37.95,36.25,1.46M,5.27%
27/10/2023,36.05,38,36.05,36.05,458.13K,-5.13%
26/10/2023,38,38,37.9,36.65,633.22K,0.00%
25/10/2023,38,39,38,38,678.52K,-2.56%
24/10/2023,39,39,39.5,38,890.05K,0.00%
23/10/2023,39,38,39,39,395.20K,2.63%
20/10/2023,38,38,38.9,37.5,331.07K,0.00%
19/10/2023,38,38.9,38,37.55,1.22M,-2.31%
18/10/2023,38.9,38.9,40,38,270.86K,0.00%
17/10/2023,38.9,42,38.9,38.9,951.94K,-7.38%
16/10/2023,42,42,40.45,38.15,423.43K,0.00%
13/10/2023,42,42,40.85,39,35.65K,0.00%
12/10/2023,42,42,40.95,39,342.63K,0.00%
11/10/2023,42,42,40.8,39,190.91K,0.00%
10/10/2023,42,42,40,38.1,813.31K,0.00%
9/10/2023,42,38.5,42,39.9,1.39M,9.09%
6/10/2023,38.5,39,38.5,38.5,482.13K,-1.28%
5/10/2023,39,39,39.95,37.7,1.17M,0.00%
4/10/2023,39,39,40,37.8,158.33K,0.00%
3/10/2023,39,40.85,40.85,39,680.15K,-4.53%
29/09/2023,40.85,40.85,39.5,37.85,191.43K,0.00%
28/09/2023,40.85,40.85,40.85,37.8,451.29K,0.00%
26/09/2023,40.85,39.5,40.85,40.85,870.28K,3.42%
25/09/2023,39.5,39.5,40,39,328.52K,0.00%
22/09/2023,39.5,39.5,39.95,39.6,350.22K,0.00%
21/09/2023,39.5,40.95,39.5,39.5,1.18M,-3.54%
20/09/2023,40.95,40.95,40.5,38,481.87K,0.00%
19/09/2023,40.95,40.95,40.45,39,502.55K,0.00%
18/09/2023,40.95,40.95,40.95,38.85,227.72K,0.00%
15/09/2023,40.95,38.75,40.95,40,884.14K,5.68%
14/09/2023,38.75,38.75,40,38.75,20.66M,0.00%
13/09/2023,38.75,38.75,38.75,37.4,221.94K,0.00%
12/9/2023,38.75,38.75,39,37.5,924.89K,0.00%
11/9/2023,38.75,38.1,38.8,38.75,8.51M,1.71%
8/9/2023,38.1,38.1,39,38,118.91K,0.00%
7/9/2023,38.1,38.25,38.5,38,6.37M,-0.39%
6/9/2023,38.25,38.5,38.25,38,4.04M,-0.65%
5/9/2023,38.5,39,38.5,38.5,10.78M,-1.28%
4/9/2023,39,39,40,39,1.85M,0.00%
1/9/2023,39,39,39,38,1.02M,0.00%
31/08/2023,39,39,39.5,38,406.33K,0.00%
30/08/2023,39,39,39,38.9,1.22M,0.00%
29/08/2023,39,37.1,39,37,1.83M,5.12%
28/08/2023,37.1,37.9,37.1,37.1,764.01K,-2.11%
25/08/2023,37.9,38,37.9,37.9,1.02M,-0.26%
24/08/2023,38,37.3,38,37.6,1.81M,1.88%
23/08/2023,37.3,38.25,37.3,37.3,1.13M,-2.48%
22/08/2023,38.25,42.5,38.25,38.25,634.81K,-10.00%
21/08/2023,42.5,42.5,40.95,38.35,284.76K,0.00%
18/08/2023,42.5,42.5,39.75,38.5,111.42K,0.00%
17/08/2023,42.5,42.5,39.75,38.3,179.66K,0.00%
16/08/2023,42.5,42.5,40.05,38.6,325.53K,0.00%
15/08/2023,42.5,42.5,40.3,39.3,137.30K,0.00%
14/08/2023,42.5,42.5,40.05,39.05,64.98K,0.00%
11/8/2023,42.5,42.5,40.05,39.1,386.87K,0.00%
10/8/2023,42.5,42.5,41.6,39.5,200.14K,0.00%
9/8/2023,42.5,42.5,41.65,39.7,447.72K,0.00%
8/8/2023,42.5,42.5,42.4,39.4,427.62K,0.00%
7/8/2023,42.5,42.5,42.5,39.5,594.99K,0.00%
4/8/2023,42.5,41.8,42.5,42.5,835.95K,1.67%
3/8/2023,41.8,38,41.8,40.6,1.37M,10.00%
2/8/2023,38,37,38,38,1.05M,2.70%
1/8/2023,37,36.5,37,37,782.00K,1.37%
31/07/2023,36.5,36.5,37.1,35.7,1.12M,0.00%
28/07/2023,36.5,36,36.5,36,3.65M,-8.75%
27/07/2023,40,42,40,40,739.66K,-4.76%
26/07/2023,42,42,42,42,698.32K,0.00%
25/07/2023,42,43.65,42.5,41.9,1.73M,-3.78%
24/07/2023,43.65,43.65,43.65,41.65,267.47K,0.00%
21/07/2023,43.65,39.7,43.65,40.85,1.46M,9.95%
20/07/2023,39.7,39.7,40.15,39.2,1.31M,0.00%
19/07/2023,39.7,38,39.7,39,4.08M,4.47%
18/07/2023,38,37,38,38,2.84M,2.70%
17/07/2023,37,39,37.95,37,2.02M,-5.13%
14/07/2023,39,39.5,39.5,39,2.59M,-1.27%
13/07/2023,39.5,42.5,39.5,39.5,654.67K,-7.06%
12/7/2023,42.5,42.5,42,38.3,665.55K,0.00%
11/7/2023,42.5,42.6,42.5,42.5,997.33K,-0.23%
10/7/2023,42.6,43.7,43,42.6,2.58M,-2.52%
7/7/2023,43.7,44,43.7,43.7,1.76M,-0.68%
6/7/2023,44,45,44,44,1.50M,-2.22%
5/7/2023,45,44.75,45,44.7,5.36M,0.56%
4/7/2023,44.75,45,44.75,43.1,5.58M,-0.56%
3/7/2023,45,45,45.9,45,7.25M,0.00%
30/06/2023,45,43.95,45,44.6,4.23M,2.39%
27/06/2023,43.95,43,43.95,43,4.83M,2.21%
26/06/2023,43,43.7,43.25,43,2.19M,-1.60%
23/06/2023,43.7,43.8,43.7,42.65,2.61M,-0.23%
22/06/2023,43.8,43.8,43.8,43.8,2.33M,0.00%
21/06/2023,43.8,43.7,43.8,43.7,2.51M,0.23%
20/06/2023,43.7,44,44,43.7,3.80M,-0.68%
19/06/2023,44,43.9,44.2,44,1.77M,0.23%
16/06/2023,43.9,42.5,44.05,43.9,1.09M,3.29%
15/06/2023,42.5,45.2,43,42.5,1.66M,-5.97%
14/06/2023,45.2,42.75,46.5,45,4.04M,5.73%
13/06/2023,42.75,41,42.75,41.45,5.43M,4.27%
9/6/2023,41,41,41,41,943.32K,0.00%
8/6/2023,41,41.75,41,41,1.05M,-1.80%
7/6/2023,41.75,41.75,41.8,40.95,951.41K,0.00%
6/6/2023,41.75,41,41.75,40.9,2.67M,1.83%
5/6/2023,41,41,41.5,40.3,690.74K,0.00%
2/6/2023,41,40.95,41,41,5.93M,0.12%
1/6/2023,40.95,41.8,40.95,40,1.99M,-2.03%
31/05/2023,41.8,42.35,42.4,41.1,5.41M,-1.30%
30/05/2023,42.35,38.5,42.35,40,7.04M,10.00%
26/05/2023,38.5,37.9,38.5,38,9.28M,1.58%
25/05/2023,37.9,37.9,38,37.7,616.48K,0.00%
24/05/2023,37.9,37.9,37.9,37.9,478.33K,0.00%
23/05/2023,37.9,38,37.9,37.1,1.04M,-0.26%
22/05/2023,38,38,38,36.6,319.31K,0.00%
19/05/2023,38,38.7,38,38,1.25M,-1.81%
18/05/2023,38.7,38.7,38.7,36.7,1.12M,0.00%
17/05/2023,38.7,35.3,38.8,38,5.65M,9.63%
16/05/2023,35.3,32.1,35.3,34.9,3.99M,9.97%
15/05/2023,32.1,32.1,34.5,33.9,1.14M,0.00%
12/5/2023,32.1,32.1,34.75,33.6,1.49M,0.00%
11/5/2023,32.1,32.1,34.25,33.1,911.80K,0.00%
10/5/2023,32.1,32.1,34,32.5,1.17M,0.00%
9/5/2023,32.1,35,34,32.1,7.12M,-8.29%
8/5/2023,35,33.7,35,35,1.15M,3.86%
5/5/2023,33.7,32,33.75,33.7,1.38M,5.31%
4/5/2023,32,32.85,33,32,6.08M,-2.59%
3/5/2023,32.85,35,33.1,32,5.14M,-6.14%
2/5/2023,35,32,35,32,3.47M,9.38%
28/04/2023,32,32.85,34.3,32,6.85M,-2.59%
27/04/2023,32.85,36.5,34,32.85,1.54M,-10.00%
26/04/2023,36.5,36.15,36.5,36.2,705.43K,0.97%
25/04/2023,36.15,36.15,36.6,36.05,399.88K,0.00%
20/04/2023,36.15,36.2,36.15,35.7,3.66M,-0.14%
19/04/2023,36.2,36.75,36.75,36.2,2.95M,-1.50%
18/04/2023,36.75,36.35,36.75,36.75,375.13K,1.10%
17/04/2023,36.35,36.35,36.9,36.2,732.54K,0.00%
14/04/2023,36.35,36.35,36.9,36.35,276.97K,0.00%
13/04/2023,36.35,36.5,36.35,36.2,2.97M,-0.41%
12/4/2023,36.5,36.5,36.5,36.5,500.03K,0.00%
11/4/2023,36.5,37,36.75,36.5,3.38M,-1.35%
6/4/2023,37,37,37,36.05,502.87K,0.00%
5/4/2023,37,37,37,37,1.29M,0.00%
4/4/2023,37,37,37,37,344.90K,0.00%
3/4/2023,37,37,37,37,2.84M,0.00%
31/03/2023,37,37,37,37,872.25K,0.00%
30/03/2023,37,37,38.45,37.8,684.44K,0.00%
29/03/2023,37,37,37,37,1.59M,0.00%
28/03/2023,37,37,37.5,36.7,312.91K,0.00%
27/03/2023,37,38,37,37,1.34M,-2.63%
24/03/2023,38,38.55,38,36.5,7.09M,-1.43%
23/03/2023,38.55,38.55,38.5,37.05,555.91K,0.00%
22/03/2023,38.55,38.55,38.55,37.1,486.38K,0.00%
21/03/2023,38.55,38.55,38.5,37,284.96K,0.00%
20/03/2023,38.55,39.8,38.55,38.55,755.34K,-3.14%
17/03/2023,39.8,39.8,40,39,81.67K,-2.57%
16/03/2023,40.85,40.85,40.3,39.2,544.18K,0.00%
15/03/2023,40.85,40.85,40.85,39.45,882.48K,0.00%
14/03/2023,40.85,40.85,40.5,39.3,994.30K,0.00%
13/03/2023,40.85,40.85,40.5,39.55,334.15K,0.00%
10/3/2023,40.85,40.85,40.7,39.75,232.85K,0.00%
9/3/2023,40.85,40.85,40.85,39.7,436.32K,0.00%
8/3/2023,40.85,40.85,40.45,39.6,1.64M,0.00%
7/3/2023,40.85,40.85,40.9,40.2,484.86K,0.00%
6/3/2023,40.85,41.25,40.85,40.85,2.27M,-0.97%
3/3/2023,41.25,41.25,41.25,40.15,1.15M,0.00%
2/3/2023,41.25,41.25,41.4,40.95,270.43K,0.00%
1/3/2023,41.25,41.35,41.35,40.5,911.89K,-0.24%
28/02/2023,41.35,41.35,41.35,40.65,1.08M,0.00%
27/02/2023,41.35,41.5,41.35,41.35,805.19K,-0.36%
24/02/2023,41.5,42,41.5,41,2.03M,-1.19%
23/02/2023,42,41,42,42,866.44K,2.44%
22/02/2023,41,41,40.95,40.5,205.97K,0.00%
21/02/2023,41,41,41,40.6,478.94K,0.00%
20/02/2023,41,41,41,40.5,356.84K,0.00%
17/02/2023,41,41,41,40.85,170.52K,0.00%
16/02/2023,41,40.5,41,41,1.66M,1.23%
15/02/2023,40.5,40.5,41.9,40.5,123.33K,0.00%
14/02/2023,40.5,40.5,40.5,40.5,5.65M,0.00%
13/02/2023,40.5,40.5,41.9,40.5,1.22M,0.00%
10/2/2023,40.5,40.7,40.5,40,28.14M,-0.49%
9/2/2023,40.7,41.8,40.7,40.7,797.33K,-2.63%
8/2/2023,41.8,41.8,40,39.3,407.58K,0.00%
7/2/2023,41.8,41.8,40.6,39.05,535.80K,0.00%
6/2/2023,41.8,41.8,41.15,40,360.96K,0.00%
3/2/2023,41.8,41.8,41.2,40.7,939.44K,0.00%
2/2/2023,41.8,41.8,41.3,40.5,1.11M,0.00%
1/2/2023,41.8,41.8,41.7,41.3,397.71K,0.00%
31/01/2023,41.8,41.95,41.8,41.8,671.16K,-0.36%
30/01/2023,41.95,41.95,42,41,499.40K,0.00%
27/01/2023,41.95,41.95,43.8,41.95,304.73K,0.00%
26/01/2023,41.95,41.85,41.95,41.95,1.75M,0.24%
25/01/2023,41.85,41.85,43.45,41.9,441.26K,0.00%
24/01/2023,41.85,46.45,42.2,41.85,859.13K,-9.90%
23/01/2023,46.45,46.45,45,43.05,758.13K,0.00%
20/01/2023,46.45,46.45,45,44,287.94K,0.00%
19/01/2023,46.45,46.45,45.9,43.15,466.20K,0.00%
18/01/2023,46.45,46.45,46,45.05,408.01K,0.00%
17/01/2023,46.45,46.45,46.5,45.5,225.70K,0.00%
16/01/2023,46.45,47,46.45,45.3,963.95K,-1.17%
13/01/2023,47,47.95,47,47,642.70K,-1.98%
12/1/2023,47.95,47.95,47.95,45.75,308.14K,0.00%
11/1/2023,47.95,47.95,48.2,47,408.03K,0.00%
10/1/2023,47.95,47.9,48.85,47.95,1.06M,0.10%
9/1/2023,47.9,47,47.9,47.9,685.20K,1.91%
6/1/2023,47,47,48.5,46.5,691.83K,0.00%
5/1/2023,47,45.1,47,47,897.94K,4.21%
4/1/2023,45.1,41,45.1,45,1.49M,10.00%
3/1/2023,41,41,42.5,40.5,220.61K,0.00%
30/12/2022,41,41,42.45,41.2,179.47K,0.00%
29/12/2022,41,37.6,41,41,821.52K,9.04%
28/12/2022,37.6,37.6,41,38.6,527.40K,0.00%
23/12/2022,37.6,37.6,41,38.25,103.54K,0.00%
22/12/2022,37.6,37.8,37.6,37.6,10.50M,-0.53%
21/12/2022,37.8,37.8,38.5,37.45,306.10K,0.00%
20/12/2022,37.8,38,37.8,37.8,614.19K,-0.53%
19/12/2022,38,38,38,37.55,652.01K,0.00%
16/12/2022,38,38.5,38,37.55,1.65M,-1.30%
15/12/2022,38.5,38.5,38.15,37.55,187.88K,0.00%
14/12/2022,38.5,38.5,38.5,38,543.64K,0.00%
13/12/2022,38.5,38.5,38.5,38.5,1.01M,0.00%
12/12/2022,38.5,38.5,38.5,38.5,443.60K,0.00%
9/12/2022,38.5,38.5,38.5,38.5,565.15K,0.00%
8/12/2022,38.5,38.5,38.5,38.5,1.11M,0.00%
7/12/2022,38.5,36.8,38.5,38.5,1.36M,4.62%
6/12/2022,36.8,36.8,36.8,36.8,3.78M,0.00%
5/12/2022,36.8,36,36.8,36.8,1.50M,2.22%
2/12/2022,36,36,36,36,568.82K,0.00%
1/12/2022,36,33.6,36,36,631.74K,7.14%
30/11/2022,33.6,36.16,33.8,33.6,1.16M,-7.08%
29/11/2022,36.16,39.16,36.28,36.16,1.14M,-7.66%
28/11/2022,39.16,39.16,39.16,39.16,889.54K,0.00%
25/11/2022,39.16,38.4,39.16,39.16,1.21M,1.98%
24/11/2022,38.4,35.96,38.4,38.4,1.44M,5.84%
23/11/2022,36.28,36.28,36.28,36.28,1.36M,0.00%
22/11/2022,36.28,36.28,36.28,36.28,1.58M,0.00%
21/11/2022,36.28,33,36.28,36.28,7.28M,9.94%
18/11/2022,33,30,33,32.8,2.35M,10.00%
17/11/2022,30,30,30,30,718.55K,0.00%
16/11/2022,30,29.92,30,30,7.34M,0.27%
15/11/2022,29.92,29.92,29.92,29.92,533.85K,0.00%
14/11/2022,29.92,29.92,29.92,29.92,686.15K,0.00%
11/11/2022,29.92,30,30.2,28.8,13.99M,-0.27%
10/11/2022,30,31.8,30,30,666.34K,-5.66%
9/11/2022,31.8,31.8,31.8,31.8,988.48K,0.00%
8/11/2022,31.8,31.92,31.8,31.8,3.29M,-0.38%
7/11/2022,31.92,31.92,31.92,31.92,203.87K,0.00%
4/11/2022,31.92,31.92,31.92,31.92,865.73K,0.00%
3/11/2022,31.92,32.24,31.92,31.92,3.17M,-0.99%
2/11/2022,32.24,33.48,32.24,32.24,360.00K,-3.70%
1/11/2022,33.48,33.48,33.48,33.48,404.37K,0.00%
31/10/2022,33.48,33.48,33.48,33.48,556.08K,0.00%
28/10/2022,33.48,33.48,33.48,33.48,312.49K,0.00%
27/10/2022,33.48,33.44,33.48,33.48,1.69M,0.12%
26/10/2022,33.44,33.52,33.52,33.44,1.37M,-0.24%
25/10/2022,33.52,33.52,33.56,33.36,2.16M,0.00%
24/10/2022,33.52,33.6,33.6,32.88,2.38M,-0.24%
21/10/2022,33.6,33.52,33.6,33.6,501.50K,0.24%
20/10/2022,33.52,33.52,33.52,33.52,500.22K,0.00%
19/10/2022,33.52,33.52,33.52,33.52,452.34K,0.00%
18/10/2022,33.52,37.16,33.52,33.52,777.73K,-9.80%
17/10/2022,37.16,37.16,37.16,37.16,1.17M,0.00%
14/10/2022,37.16,38.72,37.16,34.88,4.22M,-4.03%
13/10/2022,38.72,38.72,38.72,38.72,473.99K,0.00%
12/10/2022,38.72,38.72,38.72,38.72,93.32K,0.00%
11/10/2022,38.72,38.72,38.72,38.72,69.68K,0.00%
7/10/2022,38.72,38.72,38.72,38.72,84.51K,0.00%
6/10/2022,38.72,38.72,38.72,38.72,88.09K,0.00%
5/10/2022,38.72,38.72,38.72,38.72,390.84K,0.00%
4/10/2022,38.72,38.72,38.72,38.72,296.04K,0.00%
30/09/2022,38.72,38.72,38.72,38.72,453.21K,0.00%
29/09/2022,38.72,38.72,38.72,38.72,343.96K,0.00%
28/09/2022,38.72,38.72,38.72,38.72,1.25M,0.00%
27/09/2022,38.72,38.72,38.72,38.72,5.83M,0.00%
26/09/2022,38.72,38.72,38.72,38.72,168.16K,0.00%
23/09/2022,38.72,38.72,38.72,38.72,67.73K,0.00%
22/09/2022,38.72,38.72,38.72,38.72,108.26K,0.00%
21/09/2022,38.72,38.72,38.72,38.72,586.53K,0.00%
20/09/2022,38.72,38.72,38.72,38.72,390.33K,0.00%
19/09/2022,38.72,38.72,38.72,38.72,105.67K,0.00%
16/09/2022,38.72,38.72,38.72,38.72,146.93K,0.00%
15/09/2022,38.72,38.72,38.72,38.72,535.49K,0.00%
14/09/2022,38.72,38.72,38.72,38.72,557.70K,0.00%
13/09/2022,38.72,38.72,38.72,38.72,404.97K,0.00%
12/9/2022,38.72,38.72,38.72,38.72,876.45K,0.00%
9/9/2022,38.72,38.72,38.72,38.72,483.29K,0.00%
8/9/2022,38.72,38.72,38.72,38.72,564.40K,0.00%
7/9/2022,38.72,38.76,38.72,38.4,1.10M,-0.10%
6/9/2022,38.76,39,38.76,38.76,1.01M,-0.62%
5/9/2022,39,37.6,39,39,539.46K,3.72%
2/9/2022,37.6,36.4,37.6,36.48,2.08M,3.30%
1/9/2022,36.4,36.4,36.4,36.4,327.91K,0.00%
31/08/2022,36.4,36.64,36.4,34.48,1.00M,-0.66%
30/08/2022,36.64,36.64,36.64,36.64,794.51K,0.00%
29/08/2022,36.64,37.72,36.64,34.88,3.05M,-2.86%
26/08/2022,37.72,37.72,37.72,37.72,751.63K,0.00%
25/08/2022,37.72,37.72,37.72,37.72,1.46M,0.00%
24/08/2022,37.72,37.72,37.72,37.72,1.91M,0.00%
23/08/2022,37.72,37.72,37.72,37.72,143.43K,0.00%
22/08/2022,37.72,37.72,37.72,37.72,1.54M,0.00%
19/08/2022,37.72,37.72,37.72,37.72,411.12K,0.00%
18/08/2022,37.72,37.72,37.72,37.72,607.27K,0.00%
17/08/2022,37.72,37.72,37.72,37.72,215.48K,0.00%
16/08/2022,37.72,37.72,37.72,37.72,203.76K,0.00%
15/08/2022,37.72,37.72,37.72,37.72,378.58K,0.00%
12/8/2022,37.72,37.72,37.72,37.72,351.98K,0.00%
11/8/2022,37.72,37.72,37.72,37.72,798.53K,0.00%
10/8/2022,37.72,37.72,37.72,37.72,583.26K,0.00%
9/8/2022,37.72,37.72,37.72,37.72,267.69K,0.00%
8/8/2022,37.72,37.72,37.72,37.72,393.27K,0.00%
5/8/2022,37.72,37.72,37.72,37.72,475.34K,0.00%
4/8/2022,37.72,37.72,37.72,37.72,640.39K,0.00%
3/8/2022,37.72,38.16,37.72,36.92,3.58M,-1.15%
2/8/2022,38.16,38.16,38.16,38.16,885.15K,0.00%
1/8/2022,38.16,38.16,38.16,38.16,2.35M,0.00%
29/07/2022,38.16,38.16,38.16,38.16,1.72M,0.00%
28/07/2022,38.16,38.16,38.16,38.16,1.79M,0.00%
27/07/2022,38.16,38,38.4,38.16,4.73M,0.42%
26/07/2022,38,39.8,39.6,38,1.91M,-4.52%
25/07/2022,39.8,39.8,39.8,39.8,698.12K,0.00%
22/07/2022,39.8,39.8,39.8,39.8,3.12M,0.00%
21/07/2022,39.8,39.8,39.8,39.8,3.55M,0.00%
20/07/2022,39.8,42.4,40,39.8,37.97M,-6.13%
19/07/2022,42.4,42.4,42.4,42.4,1.55M,0.00%
18/07/2022,42.4,44.68,42.4,42.4,1.27M,-5.10%
15/07/2022,44.68,44.68,44.68,44.68,457.51K,0.00%
14/07/2022,44.68,44.68,44.68,44.68,981.61K,0.00%
13/07/2022,44.68,44.68,44.68,44.68,628.56K,0.00%
8/7/2022,44.68,44.68,44.68,44.68,313.45K,0.00%
7/7/2022,44.68,44.68,44.68,44.68,1.01M,0.00%
6/7/2022,44.68,44.68,44.68,44.68,756.77K,0.00%
5/7/2022,44.68,44.68,44.68,44.68,278.29K,0.00%
4/7/2022,44.68,47.04,44.68,43.24,653.83K,-5.02%
1/7/2022,47.04,47.04,47.04,47.04,85.96K,0.00%
30/06/2022,47.04,47.2,47.04,44.8,7.28M,-0.34%
29/06/2022,47.2,47.2,47.2,47.2,918.82K,0.00%
28/06/2022,47.2,46.36,47.2,47.2,627.51K,1.81%
27/06/2022,46.36,48,46.36,46.36,876.01K,-3.42%
24/06/2022,48,50,48,48,2.97M,-4.00%
23/06/2022,50,50.8,50,46.44,1.93M,-1.57%
22/06/2022,50.8,50.8,50.8,50.8,764.87K,0.00%
21/06/2022,50.8,50.8,50.8,50.8,934.94K,0.00%
20/06/2022,50.8,50.8,50.8,50.8,366.77K,0.00%
17/06/2022,50.8,50.8,50.8,50.8,970.57K,0.00%
16/06/2022,50.8,50.8,50.8,50.8,540.95K,0.00%
15/06/2022,50.8,50.8,50.8,50.8,100.08K,0.00%
14/06/2022,50.8,50.4,50.8,50.8,722.50K,0.79%
10/6/2022,50.4,50.4,50.4,50.4,1.29M,0.00%
9/6/2022,50.4,50.96,50.4,50.4,1.37M,-1.10%
8/6/2022,50.96,50.96,50.96,50.96,533.39K,0.00%
7/6/2022,50.96,50.96,50.96,50.96,458.08K,0.00%
6/6/2022,50.96,50.96,50.96,50.96,444.41K,0.00%
3/6/2022,50.96,47.6,50.96,47.6,2.55M,7.06%
2/6/2022,47.6,49.92,47.6,46.16,3.04M,-4.65%
1/6/2022,49.92,49.92,49.92,49.92,4.02M,0.00%
31/05/2022,49.92,55.44,49.92,49.92,274.94K,-9.96%
30/05/2022,55.44,55.44,55.44,55.44,53.93K,0.00%
27/05/2022,55.44,61.6,55.44,55.44,134.91K,-10.00%
26/05/2022,61.6,61.6,61.6,61.6,96.29K,0.00%
25/05/2022,61.6,61.6,61.6,61.6,46.36K,0.00%
24/05/2022,61.6,61.6,61.6,61.6,104.99K,0.00%
23/05/2022,61.6,61.6,61.6,61.6,38.22K,0.00%
20/05/2022,61.6,61.6,61.6,61.6,186.07K,0.00%
19/05/2022,61.6,61.6,61.6,61.6,273.28K,0.00%
18/05/2022,61.6,61.6,61.6,61.6,1.47M,0.00%
17/05/2022,61.6,61.6,61.6,61.6,65.32K,0.00%
16/05/2022,61.6,61.6,61.6,61.6,585.43K,0.00%
13/05/2022,61.6,61.6,61.6,61.6,1.68M,0.00%
12/5/2022,61.6,61.6,61.6,61.6,1.15M,0.00%
11/5/2022,61.6,60.04,61.6,61.6,2.94M,2.60%
10/5/2022,60.04,61.6,62.8,60.04,10.92M,-2.53%
9/5/2022,61.6,56,61.6,59.16,12.05M,10.00%
6/5/2022,56,55.24,59.92,56,6.95M,1.38%
5/5/2022,55.24,50.24,55.24,51.2,4.14M,9.95%
4/5/2022,50.24,45.68,50.24,46.4,4.98M,9.98%
29/04/2022,45.68,45.64,45.72,45.64,9.31M,0.09%
28/04/2022,45.64,45.64,45.88,44,4.64M,0.00%
27/04/2022,45.64,46.4,45.64,45.64,4.01M,-1.64%
26/04/2022,46.4,42.8,47.08,44,9.36M,8.41%
25/04/2022,42.8,38.96,42.8,39.2,2.95M,9.86%
22/04/2022,38.96,38.52,39.2,38.96,7.25M,1.14%
21/04/2022,38.52,38.4,39.2,37.6,19.08M,0.31%
20/04/2022,38.4,35.36,38.4,36.8,6.14M,8.60%
19/04/2022,35.36,35.96,35.36,35.36,962.08K,-1.67%
14/04/2022,35.96,35,35.96,35.96,696.26K,2.74%
13/04/2022,35,34.68,35,32,13.84M,0.92%
12/4/2022,34.68,32.16,35.12,32,19.38M,7.84%
11/4/2022,32.16,32.16,32.16,32.16,103.11K,0.00%
8/4/2022,32.16,32,32.16,32.16,1.42M,0.50%
7/4/2022,32,32,32,31.92,6.13M,0.00%
6/4/2022,32,32.36,32,32,2.52M,-1.11%
5/4/2022,32.36,32.36,32.36,32.36,224.65K,0.00%
4/4/2022,32.36,32.36,32.36,32.36,633.44K,0.00%
1/4/2022,32.36,32.36,32.36,32.36,334.32K,0.00%
31/03/2022,32.36,35.6,32.36,32.36,972.69K,-9.10%
30/03/2022,35.6,35.6,35.6,35.6,1.82M,0.00%
29/03/2022,35.6,35.6,35.6,35.6,52.31K,0.00%
28/03/2022,35.6,35.6,35.6,35.6,1.48M,0.00%
25/03/2022,35.6,35.6,35.6,35.6,376.37K,0.00%
24/03/2022,35.6,35.6,35.6,35.6,1.28M,0.00%
23/03/2022,35.6,35.6,35.6,35.6,511.43K,0.00%
22/03/2022,35.6,35.6,35.6,35.6,560.46K,0.00%
21/03/2022,35.6,35.6,35.6,35.6,481.90K,0.00%
18/03/2022,35.6,35.6,35.6,35.6,359.17K,0.00%
17/03/2022,35.6,36.32,35.6,35.6,4.87M,-1.98%
16/03/2022,36.32,36.32,36.32,36.32,86.63K,0.00%
15/03/2022,36.32,36.4,36.4,36,6.15M,-0.22%
14/03/2022,36.4,36.8,36.4,36.4,4.59M,-1.09%
11/3/2022,36.8,37,36.8,36.8,6.04M,-0.54%
10/3/2022,37,37.36,38.28,37,2.34M,-3.44%
9/3/2022,38.32,37.2,38.32,37.2,6.17M,3.01%
8/3/2022,37.2,38.4,37.2,37.2,8.92M,-3.13%
7/3/2022,38.4,38.4,38.4,38.4,223.40K,0.00%
4/3/2022,38.4,38.4,38.4,38.4,485.09K,0.00%
3/3/2022,38.4,38.4,38.4,38.4,278.36K,0.00%
2/3/2022,38.4,38.4,38.4,38.4,2.44M,0.00%
1/3/2022,38.4,38.4,38.4,38.4,1.47M,0.00%
28/02/2022,38.4,38.4,38.4,38.4,415.97K,0.00%
25/02/2022,38.4,38.4,38.4,38.4,4.50M,0.00%
24/02/2022,38.4,38.56,38.4,38.4,8.52M,-0.41%
23/02/2022,38.56,38.4,38.56,38.56,535.32K,0.42%
22/02/2022,38.4,38.4,38.4,38.4,1.15M,0.00%
21/02/2022,38.4,38.4,38.44,38.4,2.63M,0.00%
18/02/2022,38.4,38,38.76,38.4,26.75M,1.05%
17/02/2022,38,38,38.4,38,2.04M,0.00%
16/02/2022,38,38,38.4,37.92,21.05M,0.00%
15/02/2022,38,38.24,38.24,38,1.81M,-0.63%
14/02/2022,38.24,38.36,38.36,38.24,2.08M,-0.31%
11/2/2022,38.36,38.4,38.4,38.36,12.16M,-0.10%
10/2/2022,38.4,38.4,38.4,38.4,5.48M,0.00%
9/2/2022,38.4,38.4,38.4,38.4,399.31K,0.00%
8/2/2022,38.4,38.4,38.4,38.4,5.32M,0.00%
7/2/2022,38.4,38.4,38.4,38.4,22.72M,0.00%
4/2/2022,38.4,38.4,38.4,38.4,1.63M,0.00%
3/2/2022,38.4,38.4,38.44,38.4,8.34M,0.00%
2/2/2022,38.4,38.76,38.4,38.4,24.00M,-0.93%
1/2/2022,38.76,38.76,38.76,38.76,570.76K,0.00%
31/01/2022,38.76,38.8,38.76,38.4,1.22M,-0.10%
