Date,Price,Open,High,Low,Vol.,Change %
10/6/2024,"99,793.71","99,221.14","99,793.71","99,221.14",963.51M,0.58%
7/6/2024,"99,222.33","99,142.21","99,222.33","99,079.60",388.01M,0.09%
6/6/2024,"99,134.85","99,256.63","99,264.00","99,087.72",309.79M,-0.15%
5/6/2024,"99,284.38","99,051.02","99,284.38","98,893.55",308.05M,0.24%
4/6/2024,"99,051.02","99,150.79","99,151.26","98,976.75",347.38M,-0.12%
3/6/2024,"99,173.87","99,312.95","99,341.29","99,063.08",349.59M,-0.13%
31/05/2024,"99,300.62","99,297.03","99,385.03","99,281.93",433.99M,0.02%
30/05/2024,"99,276.03","98,839.04","99,276.03","98,788.44",309.70M,0.46%
29/05/2024,"98,818.04","98,411.32","98,818.04","98,411.32",518.95M,0.44%
28/05/2024,"98,383.04","97,908.22","98,383.04","97,908.22",559.61M,0.53%
27/05/2024,"97,864.65","97,612.51","97,985.59","97,612.51",366.98M,0.26%
24/05/2024,"97,612.51","97,869.01","97,872.16","97,556.60",769.09M,-0.37%
23/05/2024,"97,978.26","98,125.30","98,144.45","97,775.59",316.45M,-0.15%
22/05/2024,"98,129.16","98,285.56","98,374.11","98,082.05",271.71M,-0.16%
21/05/2024,"98,285.33","98,205.20","98,396.52","98,175.79",222.79M,0.11%
20/05/2024,"98,177.88","98,074.05","98,178.32","97,723.32",405.66M,0.05%
17/05/2024,"98,125.73","98,022.05","98,208.81","98,022.05",140.75M,-0.03%
16/05/2024,"98,156.71","97,343.42","98,156.71","96,961.25",295.45M,0.79%
15/05/2024,"97,386.62","97,473.98","97,516.36","97,330.74",290.22M,-0.09%
14/05/2024,"97,473.98","97,711.88","97,711.88","97,449.24",305.69M,-0.24%
13/05/2024,"97,709.70","98,074.55","98,103.26","97,689.04",439.10M,-0.53%
10/5/2024,"98,234.00","98,349.80","98,424.94","98,212.78",344.37M,-0.02%
9/5/2024,"98,255.72","98,223.97","98,428.90","98,223.97",503.79M,0.03%
8/5/2024,"98,223.97","98,228.50","98,248.87","98,048.96",319.07M,0.00%
7/5/2024,"98,228.50","98,741.51","98,819.95","98,201.94",425.65M,-0.48%
6/5/2024,"98,703.68","99,599.34","100,423.81","98,703.68",421.72M,-0.89%
3/5/2024,"99,587.25","98,740.76","99,587.25","98,740.76",446.55M,0.83%
2/5/2024,"98,762.78","98,599.96","98,762.78","98,583.11",665.18M,0.55%
30/04/2024,"98,225.63","97,896.15","98,225.63","97,896.15",552.20M,0.27%
29/04/2024,"97,962.24","98,152.91","98,311.09","97,836.54",277.24M,-0.22%
26/04/2024,"98,176.76","98,169.30","98,200.52","97,980.56",265.07M,0.01%
25/04/2024,"98,169.30","98,149.72","98,183.94","97,929.40",297.18M,0.03%
24/04/2024,"98,135.42","99,289.56","99,383.80","98,135.42",395.19M,-1.18%
23/04/2024,"99,311.54","99,647.68","99,758.16","99,293.28",453.65M,-0.40%
22/04/2024,"99,706.40","99,679.20","99,846.26","99,507.03",306.60M,0.17%
19/04/2024,"99,539.75","99,845.91","99,934.79","99,539.75",257.85M,-0.31%
18/04/2024,"99,845.91","99,915.17","100,073.32","99,801.97",285.90M,-0.06%
17/04/2024,"99,909.54","99,976.91","100,040.05","99,838.07",322.65M,-0.80%
16/04/2024,"100,717.21","101,777.12","101,777.12","100,708.92",403.88M,-1.04%
15/04/2024,"101,778.47","102,314.56","102,334.21","101,778.47",326.63M,-0.52%
12/4/2024,"102,314.56","100,835.23","102,612.91","100,492.59",734.01M,-0.71%
8/4/2024,"103,047.23","103,422.42","103,434.11","103,047.23",397.84M,-0.38%
5/4/2024,"103,437.67","103,736.08","103,736.08","103,412.33",1.82B,-0.29%
4/4/2024,"103,736.08","104,102.49","104,113.94","103,736.08",487.46M,-0.43%
3/4/2024,"104,181.32","104,518.14","104,539.22","104,181.32",404.96M,-0.32%
2/4/2024,"104,518.14","104,498.34","104,791.48","104,498.34",545.31M,-0.04%
28/03/2024,"104,562.06","104,284.86","104,607.60","104,236.44",622.84M,0.27%
27/03/2024,"104,283.64","103,952.47","104,292.34","103,844.41",499.37M,0.32%
26/03/2024,"103,952.47","104,211.79","104,247.51","103,933.86",373.92M,-0.18%
25/03/2024,"104,136.35","104,648.98","104,671.62","104,129.10",270.61M,-0.49%
22/03/2024,"104,647.37","104,452.18","104,993.21","104,437.80",504.81M,0.25%
21/03/2024,"104,387.47","104,256.81","104,475.70","103,888.54",336.45M,0.13%
20/03/2024,"104,256.81","104,553.31","104,553.31","104,212.86",298.18M,-0.28%
19/03/2024,"104,553.31","104,675.43","104,731.35","104,265.65",306.41M,-0.11%
18/03/2024,"104,663.34","105,085.25","105,187.74","104,294.09",287.37M,-0.40%
15/03/2024,"105,085.25","104,056.21","104,059.39","103,845.53",94.43M,0.99%
14/03/2024,"104,056.21","104,005.87","104,148.35","103,886.07",226.20M,0.05%
13/03/2024,"104,007.49","103,524.44","104,035.93","103,522.90",326.83M,0.47%
12/3/2024,"103,524.44","102,044.84","103,524.44","102,044.84",565.12M,1.45%
11/3/2024,"102,044.84","101,294.91","102,044.84","101,294.91",436.65M,0.70%
8/3/2024,"101,330.85","100,338.07","101,788.26","100,338.07",357.93M,0.99%
7/3/2024,"100,335.30","100,014.78","100,545.25","99,618.65",554.24M,0.75%
6/3/2024,"99,591.64","99,057.15","99,591.64","99,033.51",416.34M,0.40%
5/3/2024,"99,190.46","98,759.81","99,190.46","98,376.48",397.92M,0.35%
4/3/2024,"98,847.89","98,751.98","99,290.05","98,503.61",428.99M,0.10%
1/3/2024,"98,751.98","99,980.30","100,798.70","98,708.14",367.39M,-1.23%
29/02/2024,"99,980.30","98,969.87","99,980.30","98,939.56",542.85M,0.68%
28/02/2024,"99,302.57","99,989.73","100,047.94","99,302.57",396.12M,-1.27%
27/02/2024,"100,582.89","101,994.52","102,026.73","100,582.89",280.31M,-1.39%
26/02/2024,"101,995.53","102,088.07","102,340.40","101,945.02",294.22M,-0.09%
23/02/2024,"102,088.30","101,239.10","102,088.30","101,177.81",290.89M,0.84%
22/02/2024,"101,239.10","101,406.90","101,406.90","101,236.51",252.88M,-0.12%
21/02/2024,"101,362.38","101,061.94","101,562.34","101,061.94",302.55M,0.30%
20/02/2024,"101,060.67","102,393.23","102,690.03","101,047.68",256.04M,-1.30%
19/02/2024,"102,393.23","105,722.78","106,087.84","102,393.23",270.76M,-3.15%
16/02/2024,"105,722.78","104,856.60","105,740.36","104,856.60",342.42M,1.56%
15/02/2024,"104,100.00","103,498.28","104,475.14","103,498.28",284.39M,0.58%
14/02/2024,"103,498.28","101,708.50","104,260.66","101,708.50",426.75M,1.76%
13/02/2024,"101,707.70","102,042.32","102,062.10","101,593.76",262.91M,-0.33%
12/2/2024,"102,042.32","101,864.68","102,134.77","101,703.32",242.32M,0.18%
9/2/2024,"101,858.37","101,257.38","102,011.43","101,192.24",321.78M,0.62%
8/2/2024,"101,227.67","102,106.31","102,106.31","100,660.97",478.28M,-0.86%
7/2/2024,"102,106.31","102,108.05","102,369.02","101,937.03",341.31M,0.00%
6/2/2024,"102,108.05","103,659.81","103,784.49","102,033.20",494.09M,-1.50%
5/2/2024,"103,659.81","104,421.23","104,964.59","103,659.81",841.44M,-0.73%
2/2/2024,"104,421.23","102,958.87","104,590.52","102,958.87",943.33M,1.57%
1/2/2024,"102,802.25","101,032.60","102,818.72","100,573.39",861.00M,1.63%
31/01/2024,"101,154.46","103,213.75","104,467.07","101,115.56",749.00M,-1.90%
30/01/2024,"103,110.15","104,699.66","104,706.12","102,885.14",648.95M,-1.49%
29/01/2024,"104,674.67","102,401.88","104,989.39","102,396.32",689.93M,2.22%
26/01/2024,"102,401.88","102,150.19","102,401.88","102,106.44",519.39M,0.25%
25/01/2024,"102,149.93","101,571.11","102,149.93","101,470.48",504.19M,0.57%
24/01/2024,"101,571.11","98,619.60","101,571.11","98,619.60",488.49M,3.00%
23/01/2024,"98,616.97","95,768.12","98,909.36","95,768.12",747.51M,2.97%
22/01/2024,"95,768.12","94,538.12","96,307.46","94,538.12",721.81M,1.30%
19/01/2024,"94,538.12","91,891.55","94,538.12","91,793.80",844.49M,2.87%
18/01/2024,"91,896.97","90,063.25","91,896.97","89,975.08",1.14B,2.04%
17/01/2024,"90,063.25","87,971.10","90,234.77","87,971.10",1.30B,2.38%
16/01/2024,"87,971.10","84,640.89","88,001.48","84,640.89",1.09B,3.93%
15/01/2024,"84,640.89","83,029.97","84,640.89","82,949.40",807.50M,1.92%
12/1/2024,"83,042.96","82,597.08","83,084.99","82,587.83",600.63M,0.54%
11/1/2024,"82,597.08","82,024.38","82,647.54","81,640.42",877.25M,0.70%
10/1/2024,"82,024.38","83,228.14","83,228.14","81,414.84",1.64B,-1.40%
9/1/2024,"83,191.84","80,328.58","83,240.25","80,328.58",1.41B,3.56%
8/1/2024,"80,328.58","79,664.66","80,328.58","79,562.13",1.19B,0.83%
5/1/2024,"79,664.66","78,020.54","79,696.01","78,014.39",892.68M,2.11%
4/1/2024,"78,020.54","77,802.86","78,179.12","77,770.39",984.19M,0.62%
3/1/2024,"77,537.57","75,990.16","77,548.01","75,990.16",927.56M,2.04%
2/1/2024,"75,990.88","74,773.98","76,031.75","74,748.01",515.81M,1.63%
29/12/2023,"74,773.85","74,480.29","74,838.76","74,366.97",368.60M,0.36%
28/12/2023,"74,502.58","73,768.64","74,502.58","73,734.59",384.58M,0.99%
27/12/2023,"73,768.64","74,034.23","74,249.15","73,762.07",432.91M,-0.34%
22/12/2023,"74,023.27","74,288.88","74,430.47","74,018.72",423.20M,-0.36%
21/12/2023,"74,289.02","73,397.71","74,292.76","73,397.71",760.93M,1.21%
20/12/2023,"73,397.71","72,470.10","73,399.61","72,470.10",552.22M,1.28%
19/12/2023,"72,470.10","72,404.91","72,489.21","72,320.32",411.06M,0.09%
18/12/2023,"72,404.91","72,389.23","72,413.13","72,276.75",324.15M,0.02%
15/12/2023,"72,389.23","72,458.76","72,671.03","72,368.30",307.15M,-0.09%
14/12/2023,"72,455.83","72,299.79","72,539.04","72,299.79",446.58M,0.22%
13/12/2023,"72,299.79","71,907.26","72,299.79","71,907.26",433.18M,0.55%
12/12/2023,"71,907.26","71,669.91","71,907.26","71,641.05",319.41M,0.33%
11/12/2023,"71,669.91","71,559.10","71,685.84","71,503.35",375.31M,0.18%
8/12/2023,"71,541.74","71,458.35","71,541.74","70,741.96",503.66M,0.12%
7/12/2023,"71,457.92","71,591.46","71,603.36","71,424.74",436.56M,-0.49%
6/12/2023,"71,808.64","71,253.78","71,866.37","71,242.31",690.01M,0.78%
5/12/2023,"71,250.17","70,946.83","71,250.17","70,945.55",433.57M,0.43%
4/12/2023,"70,946.83","71,433.64","71,607.91","70,946.37",358.51M,-0.66%
1/12/2023,"71,419.87","71,365.27","71,456.61","71,356.11",361.12M,0.08%
30/11/2023,"71,365.25","71,284.18","71,388.13","71,270.17",540.09M,0.11%
29/11/2023,"71,283.34","71,163.09","71,360.17","71,129.47",360.60M,0.34%
28/11/2023,"71,041.05","71,353.82","71,438.19","71,000.10",534.62M,-0.44%
27/11/2023,"71,353.81","71,241.96","71,566.58","70,810.51",746.64M,0.17%
24/11/2023,"71,230.49","71,072.34","71,242.18","71,069.65",582.76M,0.25%
23/11/2023,"71,052.85","71,009.71","71,055.28","70,990.01",563.70M,0.07%
22/11/2023,"71,003.98","71,067.29","71,089.79","70,970.75",428.44M,-0.09%
21/11/2023,"71,066.55","71,008.99","71,079.86","71,007.31",491.40M,0.08%
20/11/2023,"71,008.78","71,112.99","71,122.32","70,959.16",358.45M,-0.15%
17/11/2023,"71,112.99","71,025.59","71,169.70","71,013.70",441.58M,0.12%
16/11/2023,"71,025.16","71,014.12","71,080.30","71,011.23",483.80M,0.02%
15/11/2023,"71,014.34","70,840.72","71,023.15","70,836.50",297.32M,0.19%
14/11/2023,"70,876.35","70,612.81","70,876.35","70,609.14",327.43M,0.37%
13/11/2023,"70,612.81","70,846.27","71,131.22","70,612.81",474.39M,-0.34%
10/11/2023,"70,854.18","70,819.49","70,873.82","70,807.93",556.70M,0.05%
9/11/2023,"70,819.58","70,775.13","70,888.97","70,645.15",569.19M,0.07%
8/11/2023,"70,773.38","70,613.60","70,773.38","70,613.60",558.33M,0.23%
7/11/2023,"70,613.60","70,479.62","70,618.64","70,456.92",449.28M,0.19%
6/11/2023,"70,479.62","70,196.93","70,519.31","70,196.93",391.01M,0.40%
3/11/2023,"70,196.93","70,042.28","70,532.21","69,807.45",410.36M,0.22%
2/11/2023,"70,042.28","70,582.00","70,584.69","70,005.39",525.46M,-0.76%
1/11/2023,"70,581.76","69,243.91","70,581.76","69,222.13",601.73M,1.94%
31/10/2023,"69,236.19","68,111.71","69,245.88","68,111.71",483.27M,1.65%
30/10/2023,"68,111.71","67,136.58","68,111.71","67,134.14",430.39M,1.45%
27/10/2023,"67,136.58","67,095.50","67,235.67","67,083.31",214.15M,0.08%
26/10/2023,"67,084.95","67,193.43","67,211.19","67,067.33",267.59M,-0.18%
25/10/2023,"67,206.16","67,217.77","67,383.60","67,206.16",329.56M,-0.02%
24/10/2023,"67,217.77","66,876.92","67,217.77","66,876.92",319.90M,0.51%
23/10/2023,"66,876.92","66,915.41","66,924.82","66,860.14",314.62M,-0.06%
20/10/2023,"66,915.41","67,077.79","67,081.18","66,909.15",205.88M,-0.27%
19/10/2023,"67,098.80","67,353.23","67,355.60","67,083.20",298.69M,-0.38%
18/10/2023,"67,353.23","67,326.12","67,440.22","67,326.12",397.56M,0.04%
17/10/2023,"67,326.12","67,037.93","67,326.12","67,037.21",377.97M,0.43%
16/10/2023,"67,037.93","67,200.03","67,303.23","67,022.94",216.07M,-0.24%
13/10/2023,"67,200.69","67,122.84","67,214.30","67,121.04",224.07M,0.10%
12/10/2023,"67,133.19","67,100.49","67,152.93","67,100.49",309.32M,0.05%
11/10/2023,"67,100.49","66,984.32","67,190.54","66,981.09",410.32M,0.17%
10/10/2023,"66,984.62","67,101.39","67,118.93","66,956.31",257.42M,-0.17%
9/10/2023,"67,101.57","66,454.57","67,123.22","66,454.57",268.65M,0.97%
6/10/2023,"66,454.57","66,532.84","67,188.68","66,210.45",374.09M,-0.17%
5/10/2023,"66,570.19","66,481.99","66,570.19","66,474.70",357.45M,0.13%
4/10/2023,"66,482.28","66,770.97","66,891.05","66,449.33",657.51M,-0.43%
3/10/2023,"66,770.97","66,382.14","66,966.66","66,382.14",364.32M,0.59%
29/09/2023,"66,382.14","66,448.63","66,508.55","65,865.33",292.94M,-0.10%
28/09/2023,"66,448.63","66,665.16","66,710.95","66,399.02",273.80M,-0.31%
26/09/2023,"66,652.17","66,882.64","66,937.30","66,218.36",363.94M,-0.34%
25/09/2023,"66,882.64","67,227.17","67,281.98","66,882.64",408.19M,-0.66%
22/09/2023,"67,324.59","68,272.66","68,310.05","67,277.43",1.03B,-1.39%
21/09/2023,"68,271.14","68,336.40","68,377.26","68,215.40",1.12B,-0.09%
20/09/2023,"68,335.72","68,375.47","68,495.83","68,113.02",566.63M,-0.03%
19/09/2023,"68,359.22","67,878.20","68,370.90","67,878.20",676.74M,0.71%
18/09/2023,"67,877.17","67,395.74","67,877.17","67,395.74",515.28M,0.71%
15/09/2023,"67,395.74","67,335.30","67,395.74","67,199.04",408.87M,0.07%
14/09/2023,"67,347.73","67,419.50","67,471.13","67,243.92",788.54M,-0.10%
13/09/2023,"67,414.40","66,780.64","67,421.40","66,780.64",569.63M,0.98%
12/9/2023,"66,760.20","67,198.77","67,198.77","66,485.44",645.51M,-0.80%
11/9/2023,"67,296.18","68,143.34","68,162.71","67,284.52",520.13M,-1.24%
8/9/2023,"68,143.34","68,082.11","68,195.76","68,082.11",483.49M,0.09%
7/9/2023,"68,082.11","68,286.28","68,316.40","67,969.08",378.09M,-0.30%
6/9/2023,"68,286.28","68,325.27","68,347.52","67,624.46",378.65M,-0.07%
5/9/2023,"68,334.68","68,279.50","68,457.06","68,156.50",557.80M,0.08%
4/9/2023,"68,279.14","67,568.03","68,302.55","67,568.03",744.76M,1.11%
1/9/2023,"67,527.19","66,548.99","67,527.19","66,120.90",503.75M,1.47%
31/08/2023,"66,548.99","66,439.53","66,548.99","66,225.71",620.95M,0.16%
30/08/2023,"66,439.53","66,490.34","66,649.93","66,359.67",637.19M,-0.08%
29/08/2023,"66,490.34","66,153.23","66,554.58","66,153.23",436.95M,0.51%
28/08/2023,"66,151.38","65,558.91","66,151.38","65,558.91",311.12M,0.90%
25/08/2023,"65,558.91","65,401.82","65,585.28","65,401.82",356.02M,0.24%
24/08/2023,"65,401.82","65,493.10","66,185.04","65,374.39",583.09M,-0.14%
23/08/2023,"65,492.92","65,488.67","65,567.61","65,416.76",348.32M,0.01%
22/08/2023,"65,488.67","65,198.74","65,672.68","65,191.01",293.46M,0.44%
21/08/2023,"65,202.41","64,721.09","65,202.41","64,690.33",231.60M,0.71%
18/08/2023,"64,743.96","64,469.75","64,784.47","64,450.40",537.58M,0.12%
17/08/2023,"64,663.78","64,625.28","64,663.78","64,452.84",320.35M,0.06%
16/08/2023,"64,625.28","64,928.98","65,128.21","64,549.58",291.68M,-0.47%
15/08/2023,"64,928.98","65,023.80","65,028.46","64,860.22",280.47M,-0.43%
14/08/2023,"65,210.49","65,325.37","65,358.76","65,183.22",259.04M,-0.18%
11/8/2023,"65,325.37","65,204.82","65,352.70","65,189.91",489.69M,0.18%
10/8/2023,"65,205.35","64,167.39","65,205.35","64,154.19",361.20M,1.62%
9/8/2023,"64,167.39","65,385.45","65,396.93","64,167.39",238.04M,-1.75%
8/8/2023,"65,309.65","65,336.71","65,393.68","65,212.96",317.81M,-0.04%
7/8/2023,"65,336.80","65,198.08","65,340.27","65,192.01",334.33M,0.21%
4/8/2023,"65,198.08","65,263.06","65,309.66","64,910.29",363.14M,-0.10%
3/8/2023,"65,263.06","64,267.36","65,323.20","64,267.36",445.28M,1.55%
2/8/2023,"64,267.36","64,193.38","64,301.59","63,773.76",330.77M,0.12%
1/8/2023,"64,192.20","64,337.30","64,340.24","64,003.17",762.10M,-0.23%
31/07/2023,"64,337.52","65,056.39","65,075.94","64,296.31",673.42M,-1.10%
28/07/2023,"65,056.39","65,482.91","65,482.91","64,957.85",459.77M,-0.65%
27/07/2023,"65,482.91","65,687.16","65,730.63","65,436.85",509.25M,-0.31%
26/07/2023,"65,687.16","65,992.29","66,009.80","65,549.37",500.40M,-0.46%
25/07/2023,"65,991.02","65,268.28","66,017.94","65,072.82",553.52M,1.11%
24/07/2023,"65,268.28","65,012.97","65,268.28","64,892.11",831.50M,0.41%
21/07/2023,"65,003.39","63,938.12","65,015.76","63,938.12",770.78M,1.68%
20/07/2023,"63,930.72","63,757.23","63,930.72","63,745.52",1.36B,0.27%
19/07/2023,"63,757.23","63,766.72","63,835.33","63,580.77",473.49M,-0.01%
18/07/2023,"63,766.72","62,943.35","63,766.72","62,895.72",868.80M,1.31%
17/07/2023,"62,943.35","62,569.73","63,272.79","62,439.22",710.02M,0.60%
14/07/2023,"62,569.73","62,748.94","63,076.58","62,441.33",600.49M,-0.29%
13/07/2023,"62,748.94","64,046.61","64,095.69","62,729.77",798.47M,-2.03%
12/7/2023,"64,046.93","65,669.29","65,669.29","63,880.87",1.16B,-2.47%
11/7/2023,"65,669.29","64,603.69","65,999.97","64,516.55",844.72M,1.65%
10/7/2023,"64,603.69","63,040.41","64,674.08","63,040.41",1.84B,2.48%
7/7/2023,"63,040.87","62,023.17","63,040.87","62,023.17",1.23B,1.65%
6/7/2023,"62,019.88","61,536.76","62,048.05","61,509.00",5.44B,0.81%
5/7/2023,"61,523.57","60,720.02","61,572.41","60,705.92",846.32M,1.33%
4/7/2023,"60,715.04","61,949.24","61,949.24","60,713.56",1.11B,-1.99%
3/7/2023,"61,948.99","60,991.12","61,962.70","60,991.12",1.21B,1.61%
30/06/2023,"60,968.27","60,109.02","60,968.82","60,109.02",998.08M,1.43%
27/06/2023,"60,109.41","59,332.61","60,109.41","59,315.04",763.69M,1.30%
26/06/2023,"59,338.76","59,208.11","59,500.39","59,197.74",552.68M,0.22%
23/06/2023,"59,206.63","59,211.26","59,252.78","59,164.94",627.87M,-0.26%
22/06/2023,"59,361.60","59,324.99","59,373.28","59,279.36",615.91M,0.06%
21/06/2023,"59,323.95","59,110.60","59,399.54","59,097.09",643.03M,0.36%
20/06/2023,"59,110.02","59,014.85","59,125.75","59,012.15",588.84M,0.16%
19/06/2023,"59,016.12","59,000.96","59,227.72","58,925.92",892.95M,0.03%
16/06/2023,"59,000.96","59,195.21","59,233.16","58,897.65",622.42M,-0.33%
15/06/2023,"59,195.21","59,985.10","60,442.12","59,121.70",1.17B,-1.32%
14/06/2023,"59,985.10","58,163.76","60,072.73","58,163.76",1.30B,3.13%
13/06/2023,"58,163.55","55,930.97","58,195.59","55,930.97",1.19B,3.99%
9/6/2023,"55,930.97","55,956.59","55,998.75","55,867.98",574.63M,-0.05%
8/6/2023,"55,956.59","56,024.83","56,030.97","55,361.68",531.78M,-0.12%
7/6/2023,"56,025.56","56,038.85","56,089.52","56,006.80",397.62M,-0.02%
6/6/2023,"56,038.85","55,806.71","56,038.85","55,768.37",322.49M,0.42%
5/6/2023,"55,807.09","55,820.50","55,820.50","55,694.52",369.75M,-0.03%
2/6/2023,"55,822.82","55,808.25","55,828.59","55,570.81",455.76M,0.03%
1/6/2023,"55,808.25","55,769.91","55,832.68","55,713.60",390.22M,0.07%
31/05/2023,"55,769.28","55,741.49","55,800.21","55,436.50",661.51M,0.04%
30/05/2023,"55,745.74","52,973.88","55,745.74","52,973.88",1.08B,5.23%
26/05/2023,"52,973.88","52,821.60","52,991.18","52,415.13",461.78M,0.29%
25/05/2023,"52,821.64","52,927.60","52,928.28","52,723.15",377.14M,-0.20%
24/05/2023,"52,927.60","52,621.19","52,942.62","52,581.88",455.18M,0.58%
23/05/2023,"52,621.19","52,374.89","52,621.19","52,361.95",350.97M,0.48%
22/05/2023,"52,369.13","52,187.93","52,369.13","52,145.28",315.68M,0.35%
19/05/2023,"52,187.93","52,109.45","52,187.93","52,064.86",584.66M,0.15%
18/05/2023,"52,109.43","52,063.21","52,139.51","52,044.02",334.24M,-0.90%
17/05/2023,"52,580.86","52,417.09","52,636.93","52,417.09",680.80M,0.31%
16/05/2023,"52,419.33","52,231.29","52,436.45","52,231.29",576.85M,0.36%
15/05/2023,"52,231.29","52,214.62","52,250.73","52,212.44",626.39M,0.03%
12/5/2023,"52,214.62","52,162.14","52,215.66","52,159.75",1.42B,0.10%
11/5/2023,"52,161.24","52,202.53","52,251.68","52,100.03",477.27M,-0.09%
10/5/2023,"52,209.31","52,605.41","52,684.07","52,077.15",554.31M,-0.76%
9/5/2023,"52,606.51","52,576.26","52,658.89","52,551.76",640.95M,0.05%
8/5/2023,"52,579.52","52,465.33","52,622.37","52,465.33",511.37M,0.22%
5/5/2023,"52,466.52","52,290.75","52,469.78","52,273.06",482.58M,0.34%
4/5/2023,"52,290.75","52,207.77","52,308.82","52,207.77",770.12M,0.16%
3/5/2023,"52,207.77","52,296.48","52,300.31","52,172.84",670.08M,-0.17%
2/5/2023,"52,299.24","52,406.88","52,426.46","52,088.98",418.40M,-0.20%
28/04/2023,"52,403.51","52,235.88","52,468.51","52,223.82",472.13M,0.32%
27/04/2023,"52,235.88","52,097.62","52,308.30","52,084.74",2.33B,0.27%
26/04/2023,"52,097.62","51,608.39","52,108.38","51,605.13",1.48B,0.81%
25/04/2023,"51,681.01","51,407.96","51,681.55","51,407.96",541.96M,0.63%
20/04/2023,"51,355.74","51,237.16","51,363.29","51,019.11",600.77M,0.29%
19/04/2023,"51,209.01","51,138.92","51,209.01","51,138.92",216.53M,0.15%
18/04/2023,"51,134.85","51,127.38","51,144.76","51,105.04",1.03B,0.03%
17/04/2023,"51,120.94","51,709.50","51,710.82","51,095.23",226.59M,-1.51%
14/04/2023,"51,903.61","51,944.58","51,954.90","51,886.65",260.70M,-0.08%
13/04/2023,"51,944.58","51,953.41","51,981.35","51,941.27",302.92M,-0.02%
12/4/2023,"51,953.41","51,952.99","51,960.77","51,935.95",255.16M,0.00%
11/4/2023,"51,952.99","52,994.13","52,997.10","51,945.98",1.72B,-1.96%
6/4/2023,"52,994.13","53,018.97","53,031.41","52,991.04",266.95M,-0.05%
5/4/2023,"53,018.97","54,035.39","54,041.08","53,003.51",197.21M,-1.97%
4/4/2023,"54,082.96","54,187.48","54,206.00","54,051.37",296.68M,-0.20%
3/4/2023,"54,190.28","54,232.34","54,236.59","54,186.51",292.56M,-1.22%
31/03/2023,"54,857.96","54,413.21","54,869.86","54,413.21",557.93M,0.82%
30/03/2023,"54,413.21","53,603.80","54,413.21","53,603.80",973.58M,1.51%
29/03/2023,"53,603.80","53,124.63","53,668.06","53,124.16",236.06M,0.20%
28/03/2023,"53,498.27","53,750.77","53,876.52","53,498.27",202.85M,-0.47%
27/03/2023,"53,750.77","54,780.44","54,780.44","53,750.77",100.88M,-2.08%
24/03/2023,"54,892.53","54,924.08","54,944.30","54,314.52",137.56M,-0.06%
23/03/2023,"54,924.08","54,936.11","54,951.96","54,919.50",117.85M,-0.02%
22/03/2023,"54,936.11","54,904.68","54,959.44","54,904.68",134.15M,0.06%
21/03/2023,"54,904.68","54,886.04","54,921.85","54,880.02",127.74M,0.03%
20/03/2023,"54,888.48","54,915.39","54,997.28","54,856.36",1.17B,-0.09%
17/03/2023,"54,935.20","54,915.61","54,948.43","54,913.86",156.97M,0.04%
16/03/2023,"54,915.61","55,490.20","55,490.20","54,844.29",137.28M,-1.04%
15/03/2023,"55,490.20","55,722.90","55,722.99","55,441.60",181.04M,-0.42%
