Date,Price,Open,High,Low,Vol.,Change %
17/05/2024,15,15,15,15,745.64K,0.00%
16/05/2024,15,15,15.6,13.5,373.17K,-0.33%
15/05/2024,15.05,15.3,15.65,14.55,330.18K,-0.99%
14/05/2024,15.2,15.75,15.75,14.55,91.44K,-2.56%
13/05/2024,15.6,15.5,15.7,15.5,645.31K,2.63%
10/5/2024,15.2,15.2,15.7,15,567.95K,0.00%
9/5/2024,15.2,15.65,15.65,15,470.27K,-2.25%
8/5/2024,15.55,15.65,15.65,14.3,329.31K,3.67%
7/5/2024,15,15.7,15.7,14.7,929.96K,2.04%
6/5/2024,14.7,14.7,15.4,14.25,363.47K,0.00%
3/5/2024,14.7,14.55,14.7,14.7,383.92K,1.03%
2/5/2024,14.55,14.75,14.55,14.55,636.87K,-1.36%
30/04/2024,14.75,14.7,15.3,14.75,1.10M,0.34%
29/04/2024,14.7,14.35,14.7,14.7,815.01K,-2.65%
26/04/2024,15.1,15.1,15.3,14.7,605.67K,0.00%
25/04/2024,15.1,15.1,15.8,14.55,419.58K,0.00%
24/04/2024,15.1,14.3,15.1,15,728.48K,5.59%
23/04/2024,14.3,14.3,15.6,14.55,97.55K,0.00%
22/04/2024,14.3,13.6,14.3,14.3,2.77M,5.15%
19/04/2024,13.6,14,13.6,13.45,2.09M,-2.86%
18/04/2024,14,14,15.1,13.3,2.37M,0.00%
17/04/2024,14,14.2,14,13.9,930.34K,-1.41%
16/04/2024,14.2,15.4,14.5,14.2,2.38M,-7.79%
15/04/2024,15.4,15.4,16.2,15.3,251.26K,0.00%
12/4/2024,15.4,15.4,16.2,15.4,179.95K,0.00%
8/4/2024,15.4,16.05,15.4,15.4,1.85M,-4.05%
5/4/2024,16.05,17,16.05,16.05,437.04K,-5.59%
4/4/2024,17,17.5,17,17,872.02K,-2.86%
3/4/2024,17.5,16.75,17.5,17.5,1.48M,4.48%
2/4/2024,16.75,16.75,16.95,16,146.78K,0.00%
28/03/2024,16.75,16.75,16.5,15.8,129.61K,0.00%
27/03/2024,16.75,16.75,16.75,16.75,111.61K,0.00%
26/03/2024,16.75,16.75,16.75,16.75,77.26K,0.00%
25/03/2024,16.75,16.75,16.75,16.75,136.12K,0.00%
22/03/2024,16.75,15.6,16.75,16.75,378.02K,7.37%
21/03/2024,15.6,15.95,15.6,15.6,678.08K,-2.19%
20/03/2024,15.95,15.5,15.95,15.95,1.01M,2.90%
19/03/2024,15.5,16,15.5,15.5,1.56M,-3.13%
18/03/2024,16,16,17.5,15,95.50K,0.00%
15/03/2024,16,16,17.55,15.5,113.64K,0.00%
14/03/2024,16,14.6,16,16,475.94K,9.59%
13/03/2024,14.6,15.1,14.6,14.6,173.33K,-3.31%
12/3/2024,15.1,15.1,15.35,15.1,29.83K,0.00%
11/3/2024,15.1,15.1,15.1,14.5,325.92K,0.00%
8/3/2024,15.1,15.1,15.1,15.1,251.03K,0.00%
7/3/2024,15.1,15.1,16.4,14.5,135.74K,0.00%
6/3/2024,15.1,15.1,16,14.5,102.40K,0.00%
5/3/2024,15.1,15.1,16,13.75,275.38K,0.00%
4/3/2024,15.1,15.2,15.2,15.1,860.87K,-0.66%
1/3/2024,15.2,15.2,16.35,14.15,213.38K,0.00%
29/02/2024,15.2,15.2,15.2,15.2,272.52K,0.00%
28/02/2024,15.2,15.2,16.35,13.8,244.89K,0.00%
27/02/2024,15.2,15.2,16.4,15.2,59.95K,0.00%
26/02/2024,15.2,15.1,15.2,15.1,778.89K,0.66%
23/02/2024,15.1,15.1,16.4,15.1,285.61K,0.00%
22/02/2024,15.1,15.1,16.45,14.65,166.31K,0.00%
21/02/2024,15.1,15.1,16.4,14.9,125.68K,0.00%
20/02/2024,15.1,16.5,15.1,15.1,596.80K,-8.48%
19/02/2024,16.5,16.5,16.5,16,259.36K,0.00%
16/02/2024,16.5,16.1,16.5,16.5,775.21K,2.48%
15/02/2024,16.1,17.85,16.1,16.1,577.10K,-9.80%
14/02/2024,17.85,18.9,17.85,17.85,292.94K,-5.56%
13/02/2024,18.9,18.5,18.9,18.5,1.01M,2.16%
12/2/2024,18.5,18.5,19.4,18,473.55K,0.00%
9/2/2024,18.5,19,18.5,18.5,409.70K,-2.63%
8/2/2024,19,20,19,19,1.83M,-5.00%
7/2/2024,20,20,19.95,19,462.78K,0.00%
6/2/2024,20,20,20,18.15,247.63K,0.00%
5/2/2024,20,19.5,20,19.5,2.22M,2.56%
2/2/2024,19.5,19.5,20.2,18.9,792.70K,0.00%
1/2/2024,19.5,18.65,19.5,19.5,1.56M,4.56%
31/01/2024,18.65,18.65,19.5,16.8,866.48K,0.00%
30/01/2024,18.65,20,18.65,18.65,3.18M,-6.75%
29/01/2024,20,20.95,20,20,2.81M,-4.53%
26/01/2024,20.95,20.95,20.9,19.35,630.20K,0.00%
25/01/2024,20.95,20.95,20.95,19.55,649.22K,0.00%
24/01/2024,20.95,19.65,20.95,19.65,2.76M,6.62%
23/01/2024,19.65,21.7,20.1,19.55,4.53M,-9.45%
22/01/2024,21.7,20.1,21.7,20.2,5.38M,7.96%
19/01/2024,20.1,18.5,20.1,20.1,4.26M,8.65%
18/01/2024,18.5,18.55,18.7,18.5,4.56M,-0.27%
17/01/2024,18.55,19.85,19.15,18.45,5.64M,-6.55%
16/01/2024,19.85,18.5,19.85,19,2.76M,7.30%
15/01/2024,18.5,18.25,18.5,18.5,3.24M,1.37%
12/1/2024,18.25,16.6,18.25,18,5.10M,9.94%
11/1/2024,16.6,16.6,17.3,15,652.58K,0.00%
10/1/2024,16.6,18.15,18.6,16.6,4.75M,-8.54%
9/1/2024,18.15,16.5,18.15,16.95,4.06M,10.00%
8/1/2024,16.5,15.7,16.5,16.5,2.87M,5.10%
5/1/2024,15.7,14.9,15.7,15.35,2.19M,5.37%
4/1/2024,14.9,14.9,15.55,15,440.35K,0.00%
3/1/2024,14.9,14.9,14.9,14.8,2.57M,0.00%
2/1/2024,14.9,14.8,14.9,14.8,1.29M,0.68%
29/12/2023,14.8,14.85,14.8,14.8,879.77K,-0.34%
28/12/2023,14.85,14.85,14.9,14.5,251.84K,0.00%
27/12/2023,14.85,14.85,14.85,14.2,628.47K,0.00%
22/12/2023,14.85,14.85,14.85,13.95,288.87K,0.00%
21/12/2023,14.85,14.85,14.8,14.05,698.07K,0.00%
20/12/2023,14.85,14.85,14.85,14.05,404.60K,0.00%
19/12/2023,14.85,14.85,14.85,14.25,115.79K,0.00%
18/12/2023,14.85,14.85,14.8,14.2,144.28K,0.00%
15/12/2023,14.85,14.6,14.85,14.5,15.74M,1.71%
14/12/2023,14.6,14.6,14.55,13.6,730.30K,0.00%
13/12/2023,14.6,14.9,14.6,13.75,725.98K,-2.01%
12/12/2023,14.9,14.9,14.8,13.5,138.36K,0.00%
