Date,Price,Open,High,Low,Vol.,Change %
28/01/2020,179.9,179.9,179.9,179.9,459.06K,0.00%
27/01/2020,179.9,179.9,179.9,179.9,197.41K,0.00%
24/01/2020,179.9,174.9,179.9,179.9,2.46M,2.86%
23/01/2020,174.9,172.8,174.9,174.9,871.69K,1.22%
22/01/2020,172.8,173,172.8,172.8,3.32M,-0.12%
21/01/2020,173,175,173,173,2.39M,-1.14%
20/01/2020,175,175,175,175,2.53M,0.00%
17/01/2020,175,175,175,175,727.04K,0.00%
16/01/2020,175,170,175,172,1.04M,2.94%
15/01/2020,170,170,170,170,304.43K,0.00%
14/01/2020,170,172,170.5,170,4.98M,-1.16%
13/01/2020,172,172,172,172,1.88M,0.00%
10/1/2020,172,175,172,169,2.35M,-1.71%
9/1/2020,175,164,180.4,175,4.84M,6.71%
8/1/2020,164,150,164,154.1,3.16M,9.33%
7/1/2020,150,146,152,146.1,4.69M,2.74%
6/1/2020,146,142,146,143,2.58M,2.82%
3/1/2020,142,142,142,142,1.53M,0.00%
2/1/2020,142,142,142,142,1.87M,0.00%
31/12/2019,142,141.5,154,139.9,16.78M,0.35%
30/12/2019,141.5,140,141.5,139.8,11.26M,1.07%
27/12/2019,140,140,140,140,1.80M,0.00%
24/12/2019,140,140,140,140,341.53K,0.00%
23/12/2019,140,140,140,139.8,1.13M,0.00%
20/12/2019,140,140,140,140,384.26K,0.00%
19/12/2019,140,140,140,140,469.52K,0.00%
18/12/2019,140,140,140,140,435.57K,0.00%
17/12/2019,140,142,149,140,2.43M,-1.41%
16/12/2019,142,140,142,141.1,2.17M,1.43%
13/12/2019,140,140,140,140,541.00K,0.00%
12/12/2019,140,140,140,140,12.32M,0.00%
11/12/2019,140,140,141.2,140,4.98M,0.00%
10/12/2019,140,142,140,140,2.19M,-1.41%
9/12/2019,142,142.7,142,140,12.86M,-0.49%
6/12/2019,142.7,143,142.7,140,12.75M,-0.21%
5/12/2019,143,143,143,143,217.33K,0.00%
4/12/2019,143,143,143,143,146.88K,0.00%
3/12/2019,143,143,143,142.9,1.47M,0.00%
2/12/2019,143,142.8,143,142.4,2.47M,0.14%
29/11/2019,142.8,143,143,142.8,3.22M,-0.14%
28/11/2019,143,143.6,143,143,2.05M,-0.42%
27/11/2019,143.6,144,143.6,143.6,450.44K,-0.28%
26/11/2019,144,144.4,144,143.6,2.76M,-0.28%
25/11/2019,144.4,144.4,144.4,144.4,852.11K,0.00%
22/11/2019,144.4,144.9,144.4,144.4,437.14K,-0.35%
21/11/2019,144.9,144,144.9,144.9,870.13K,0.62%
20/11/2019,144,144.9,144,144,1.59M,-0.62%
19/11/2019,144.9,144.9,144.9,144,4.16M,0.00%
18/11/2019,144.9,144.9,145,144.9,1.65M,0.00%
15/11/2019,144.9,145,145,144.8,2.54M,-0.07%
14/11/2019,145,145,145,144.9,2.31M,0.00%
13/11/2019,145,147.2,145,145,1.21M,-1.49%
12/11/2019,147.2,145.8,147.2,145,1.30M,0.96%
8/11/2019,145.8,147.9,145.8,145.8,1.90M,-1.42%
7/11/2019,147.9,147.9,147.9,147.9,326.49K,0.00%
6/11/2019,147.9,149.5,147.9,147.9,426.31K,-1.07%
5/11/2019,149.5,149.5,149.5,149.5,42.15K,0.00%
4/11/2019,149.5,149.5,149.5,149.5,565.65K,0.00%
1/11/2019,149.5,149.4,149.5,149.5,731.54K,0.07%
31/10/2019,149.4,149,149.9,149.4,2.37M,0.27%
30/10/2019,149,146,150,145,3.82M,2.05%
